date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age,last_renovation
06-2014,580000.0,3,2.5,2040,4627,2.0,0,0,3,1,2040,0,23,23
04-2015,730000.0,4,1.5,2340,5000,2.0,0,0,3,1,2100,240,103,103
03-2015,325000.0,4,2.25,1770,7799,2.0,0,0,3,1,1770,0,17,17
04-2015,421000.0,3,1.75,1100,8662,1.0,0,0,5,1,1100,0,51,51
01-2015,316000.0,3,2.5,1490,4078,2.0,0,0,3,1,1490,0,17,17
08-2014,415000.0,2,1.0,1460,4200,1.0,0,0,4,1,880,580,101,101
09-2014,401000.0,3,2.25,1350,2839,2.0,0,0,3,1,1350,0,12,12
02-2015,229950.0,3,0.75,1030,12700,1.0,0,0,4,1,1030,0,71,71
03-2015,539950.0,3,1.75,1820,9875,1.0,0,0,4,1,1820,0,49,49
06-2014,335000.0,3,2.0,1170,5360,1.0,0,0,3,1,1170,0,96,96
07-2014,339000.0,3,2.5,1450,3748,2.0,0,0,3,1,1450,0,11,11
10-2014,414950.0,4,1.75,2200,8545,1.0,0,0,4,1,1100,1100,97,33
12-2014,650000.0,4,2.0,1610,8976,1.0,0,0,4,1,1610,0,49,49
03-2015,295000.0,3,2.25,1850,7800,2.0,0,0,3,1,1850,0,41,41
04-2015,975000.0,4,2.25,2250,3600,2.0,0,0,4,1,2010,240,103,21
12-2014,296500.0,3,1.5,1580,10100,1.0,0,0,4,1,1580,0,54,54
12-2014,420000.0,5,1.5,1890,10880,1.0,0,0,3,1,1890,0,53,53
07-2014,302000.0,3,2.5,2140,9492,2.0,0,0,3,1,2140,0,21,21
04-2015,350000.0,4,1.75,1770,7336,1.0,0,0,4,1,1770,0,29,29
05-2015,645000.0,3,2.0,1640,4218,1.0,0,0,4,1,910,730,74,74
11-2014,430000.0,4,2.75,1820,5400,1.0,0,0,4,1,1220,600,27,27
05-2014,413000.0,4,1.0,1410,6000,1.0,0,0,3,1,810,600,90,90
12-2014,420000.0,3,1.0,1240,7300,1.0,0,0,3,1,1240,0,47,47
10-2014,495000.0,3,2.25,1780,8050,1.0,0,0,4,1,1230,550,36,36
12-2014,500000.0,4,2.5,1900,5001,1.0,0,0,3,1,1200,700,7,7
10-2014,636100.0,3,1.0,1010,6000,1.5,0,0,3,1,1010,0,96,38
06-2014,720000.0,4,2.5,2870,12648,2.0,0,0,4,1,2870,0,29,29
05-2015,298000.0,3,1.75,1620,12825,1.0,0,0,3,1,1340,280,53,53
07-2014,409000.0,2,1.75,1480,4000,1.0,0,0,4,1,740,740,90,90
12-2014,370000.0,4,2.5,2650,5706,2.0,0,0,3,1,2650,0,10,10
07-2014,230000.0,5,1.0,1410,9000,1.0,0,0,5,1,1410,0,48,48
03-2015,290000.0,3,2.0,1360,6685,1.0,0,0,3,1,1360,0,63,63
02-2015,420000.0,4,2.25,2930,9840,1.0,0,0,4,1,1560,1370,38,38
10-2014,760369.0,5,2.5,2870,4712,2.0,0,0,3,1,2870,0,1,1
06-2014,170000.0,2,1.0,1500,18540,1.0,0,0,3,1,1500,0,65,65
04-2015,625000.0,3,2.5,2120,10021,1.0,0,0,4,1,1230,890,39,39
12-2014,357000.0,3,1.5,1590,6750,1.0,0,0,3,1,1080,510,39,39
04-2015,583000.0,3,2.25,1830,8276,1.0,0,0,3,1,1350,480,26,26
08-2014,173250.0,3,2.0,1210,9097,1.0,0,0,4,1,1210,0,61,61
07-2014,414050.0,4,2.0,1590,10331,1.5,0,0,4,1,1590,0,59,59
06-2014,400000.0,3,1.75,1050,6150,1.5,0,0,4,1,950,100,87,87
06-2014,465000.0,4,2.25,2070,7500,2.0,0,0,4,1,2070,0,38,38
08-2014,425000.0,3,2.25,1740,9682,1.0,0,0,5,1,1740,0,46,46
12-2014,179950.0,2,1.0,1200,9000,1.0,0,0,3,1,1200,0,57,57
04-2015,275000.0,3,2.5,1710,7230,2.0,0,0,3,1,1710,0,19,19
07-2014,190000.0,4,2.5,1840,13493,2.0,0,0,3,1,1840,0,21,21
05-2014,385000.0,3,1.75,1900,5520,1.0,0,0,3,1,1280,620,33,33
04-2015,303000.0,4,1.0,2300,9583,1.0,0,0,3,1,1220,1080,87,87
01-2015,165000.0,3,1.0,970,7503,1.0,0,0,4,1,970,0,48,48
04-2015,600000.0,2,2.0,1270,5000,1.0,0,0,3,1,1270,0,71,71
09-2014,269950.0,3,2.5,1480,9743,2.0,0,0,4,1,1480,0,19,19
05-2014,670500.0,4,2.0,1590,6750,1.0,0,0,3,1,1590,0,64,64
02-2015,420000.0,4,1.5,1690,9391,1.0,0,0,3,1,1290,400,55,55
06-2014,360000.0,3,1.75,1500,7200,1.0,0,0,3,1,1500,0,58,58
10-2014,562500.0,4,2.5,2320,8721,2.0,0,0,3,1,2320,0,24,24
05-2014,389999.0,3,2.25,1445,1471,2.0,0,0,3,1,1300,145,12,12
08-2014,450000.0,4,3.0,1890,13140,1.0,0,0,4,1,1270,620,48,48
03-2015,247500.0,4,2.0,1760,8400,1.0,0,0,3,1,1060,700,53,53
02-2015,208000.0,3,1.0,1050,6240,1.0,0,0,5,1,1050,0,67,67
12-2014,455000.0,3,2.5,1980,7309,2.0,0,0,3,1,1980,0,22,22
11-2014,379400.0,4,1.75,2120,7680,1.0,0,0,4,1,1060,1060,65,65
08-2014,326188.0,3,1.0,1300,8800,1.0,0,0,3,1,1300,0,38,38
05-2014,168000.0,2,2.5,1160,2174,2.0,0,0,3,1,1160,0,17,17
05-2014,314000.0,4,2.5,2340,8990,2.0,0,0,3,1,2340,0,12,12
03-2015,550000.0,3,1.75,1440,8957,1.0,0,0,4,1,1440,0,58,58
06-2014,530000.0,4,2.25,1980,15086,2.0,0,0,3,1,1980,0,34,34
02-2015,637500.0,3,1.75,1680,10685,1.0,0,0,4,1,1680,0,49,49
04-2015,400000.0,3,2.5,1390,2815,2.0,0,0,3,1,1390,0,16,16
11-2014,272000.0,3,2.5,1680,8512,2.0,0,0,3,1,1680,0,24,24
04-2015,600000.0,4,2.5,2710,6474,2.0,0,0,3,1,2710,0,11,11
04-2015,450600.0,2,1.0,840,7020,1.5,0,0,4,1,840,0,72,72
01-2015,225000.0,3,1.0,1120,8407,1.0,0,0,5,1,1120,0,28,28
02-2015,132825.0,3,1.5,1210,5200,1.0,0,0,5,1,1210,0,46,46
04-2015,219950.0,3,1.5,1210,5200,1.0,0,0,5,1,1210,0,46,46
05-2014,580000.0,5,2.0,1940,6000,1.0,0,0,5,1,970,970,70,70
04-2015,406000.0,3,1.75,1270,6017,1.0,0,0,4,1,1030,240,25,25
07-2014,469000.0,3,1.75,1680,2400,1.5,0,0,3,1,1170,510,86,86
06-2014,415000.0,3,2.5,2090,6045,2.0,0,0,3,1,2090,0,15,15
12-2014,390000.0,3,1.5,1000,13991,1.0,0,0,4,1,1000,0,59,59
04-2015,251000.0,3,1.75,1350,10125,1.0,0,0,3,1,1350,0,48,48
04-2015,845000.0,4,2.5,2390,5071,2.0,0,0,3,1,1760,630,27,27
02-2015,322000.0,3,1.0,1380,5864,1.0,0,0,3,1,790,590,71,71
05-2015,664500.0,4,2.25,3070,9210,2.0,0,0,3,1,2740,330,5,5
07-2014,625000.0,2,1.75,1990,4000,1.0,0,0,5,1,1090,900,63,63
04-2015,503000.0,3,1.75,2070,9827,1.0,0,0,4,1,1420,650,48,48
11-2014,250000.0,3,1.75,1910,10230,1.0,0,0,4,1,1290,620,51,51
06-2014,268500.0,4,2.5,2100,4237,2.0,0,0,3,1,2100,0,9,9
05-2014,295000.0,4,2.5,2290,4539,2.0,0,0,3,1,2290,0,14,14
07-2014,780000.0,3,2.25,2130,11782,1.0,0,0,4,1,1590,540,38,38
04-2015,354000.0,3,2.5,2160,15817,2.0,0,0,3,1,2160,0,16,16
08-2014,305000.0,2,1.0,860,7250,1.0,0,0,3,1,860,0,66,66
04-2015,733000.0,5,2.75,2880,4425,2.0,0,0,3,1,2880,0,10,10
09-2014,640000.0,4,2.75,2100,11894,1.0,0,0,4,1,1720,380,47,47
03-2015,525000.0,3,1.0,1560,8100,1.0,0,0,4,1,1140,420,63,63
05-2014,625000.0,4,2.75,1680,11180,1.0,0,0,4,1,1680,0,49,49
06-2014,350000.0,3,2.0,1380,3600,3.0,0,0,3,1,1380,0,0,0
06-2014,650000.0,4,2.75,2610,4160,3.0,0,0,5,1,1910,700,105,105
03-2015,350000.0,3,1.0,1150,12877,1.0,0,0,4,1,1150,0,45,45
11-2014,272000.0,3,3.0,2430,10500,1.0,0,0,4,1,2150,280,32,32
01-2015,233000.0,3,1.75,1460,7800,1.0,0,0,2,1,1040,420,36,36
04-2015,540000.0,4,1.75,2040,9322,1.0,0,0,3,1,1440,600,38,38
07-2014,712000.0,3,2.5,2375,4094,2.0,0,0,3,1,2375,0,13,13
09-2014,425000.0,4,2.5,2480,4504,2.0,0,0,3,1,2480,0,10,10
08-2014,242000.0,3,1.75,1580,6099,1.0,0,0,5,1,790,790,71,71
07-2014,515000.0,5,3.25,2740,9629,1.0,0,0,5,1,1390,1350,38,38
07-2014,415000.0,4,1.75,1920,7700,2.0,0,0,4,1,1920,0,45,45
10-2014,182500.0,3,1.0,910,7194,1.0,0,0,4,1,910,0,44,44
03-2015,310000.0,3,1.5,1860,10379,1.0,0,0,3,1,1240,620,52,52
10-2014,360000.0,3,1.75,1510,6000,1.0,0,0,3,1,1060,450,68,68
04-2015,450500.0,2,1.0,1330,3698,1.0,0,0,3,1,1330,0,63,63
04-2015,342000.0,4,2.25,1964,3541,2.0,0,0,3,1,1964,0,2,2
07-2014,413000.0,3,2.0,1520,3451,1.0,0,0,3,1,1520,0,19,19
09-2014,180000.0,2,1.0,770,9370,1.0,0,0,3,1,770,0,68,68
08-2014,224400.0,3,1.75,1070,7200,1.0,0,0,3,1,1070,0,21,21
04-2015,280000.0,3,1.5,1430,8861,1.0,0,0,3,1,1430,0,59,59
03-2015,500000.0,3,2.5,1670,2575,2.0,0,0,3,1,1670,0,15,15
02-2015,153000.0,2,1.0,710,9000,1.0,0,0,5,1,710,0,72,72
06-2014,385000.0,3,2.25,1920,4833,1.0,0,0,4,1,1060,860,94,94
08-2014,325000.0,2,1.0,750,5534,1.0,0,0,3,1,750,0,68,68
04-2015,315000.0,4,3.0,2210,4191,2.0,0,0,3,1,2210,0,11,11
06-2014,294999.0,4,2.5,1660,9760,2.0,0,0,3,1,1660,0,21,21
10-2014,175000.0,3,1.75,1910,17003,1.5,0,0,4,1,1910,0,52,52
04-2015,299000.0,3,1.75,1910,17003,1.5,0,0,4,1,1910,0,52,52
02-2015,146000.0,2,1.0,780,9750,1.0,0,0,3,1,780,0,78,78
11-2014,290000.0,3,2.25,1650,10336,1.0,0,0,3,1,1500,150,53,53
05-2014,367500.0,2,1.0,810,4800,1.0,0,0,3,1,810,0,96,96
03-2015,535000.0,4,2.5,2750,15099,2.0,0,0,3,1,2750,0,21,21
08-2014,655000.0,3,1.75,1960,5520,1.0,0,0,4,1,1080,880,63,63
03-2015,480000.0,4,2.25,2230,11200,1.0,0,0,4,1,1300,930,38,38
04-2015,465000.0,3,1.5,1280,4720,1.0,0,0,4,1,850,430,74,74
05-2014,297950.0,3,2.0,1240,10800,1.0,0,0,3,1,1240,0,48,5
04-2015,590000.0,3,2.0,1860,3600,1.5,0,0,3,1,1110,750,100,100
05-2014,805000.0,4,2.75,2410,6000,1.0,0,0,5,1,1410,1000,65,65
01-2015,204250.0,3,2.25,1960,7708,1.0,0,0,4,1,1490,470,31,31
07-2014,500000.0,3,2.25,1710,4561,2.0,0,0,4,1,1710,0,21,21
07-2014,209995.0,2,1.0,700,7303,1.0,0,0,5,1,700,0,62,62
10-2014,680000.0,4,2.5,2830,8399,2.0,0,0,3,1,2830,0,17,17
10-2014,355000.0,3,1.75,1120,7740,1.0,0,0,4,1,860,260,67,67
04-2015,280000.0,2,1.0,1310,6600,1.0,0,0,3,1,1310,0,73,73
06-2014,385000.0,3,2.25,1710,11500,1.0,0,0,3,1,1210,500,37,37
07-2014,505000.0,4,2.75,2200,9778,1.0,0,0,4,1,1100,1100,53,53
08-2014,429900.0,4,3.25,3310,8897,2.0,0,0,3,1,2380,930,24,24
07-2014,560000.0,4,2.5,2280,9874,2.0,0,0,3,1,2280,0,26,26
09-2014,231000.0,3,2.0,1640,4875,1.0,0,0,4,1,1040,600,38,38
04-2015,135000.0,2,1.0,750,5217,1.0,0,0,4,1,750,0,72,72
12-2014,420000.0,3,2.5,2720,8622,2.0,0,0,3,1,2720,0,13,13
10-2014,360000.0,3,1.0,1660,9600,1.0,0,0,3,1,1660,0,52,52
05-2014,642000.0,4,2.5,2560,8780,2.0,0,0,3,1,2560,0,23,23
04-2015,379950.0,3,2.0,1080,5077,1.0,0,0,3,1,1080,0,30,30
07-2014,745000.0,3,1.75,2050,11041,1.5,0,0,5,1,2050,0,56,56
07-2014,630000.0,4,2.0,2670,3240,1.5,0,0,4,1,1780,890,85,85
05-2015,250000.0,3,2.5,1730,7200,2.0,0,0,4,1,1730,0,30,30
06-2014,275000.0,3,1.0,990,9798,1.0,0,0,3,1,990,0,47,47
03-2015,175000.0,2,1.0,700,8174,1.0,0,0,3,1,700,0,74,74
06-2014,560000.0,4,1.75,1880,3880,1.5,0,0,4,1,1090,790,71,71
05-2014,325000.0,4,2.25,1870,9680,1.0,0,0,4,1,1170,700,56,56
06-2014,399950.0,3,2.5,2570,10431,2.0,0,0,3,1,2570,0,26,26
06-2014,752000.0,4,2.5,2940,10382,2.0,0,0,4,1,2940,0,24,24
09-2014,400000.0,4,1.5,2150,11026,1.0,0,0,4,1,2150,0,63,63
05-2014,240000.0,3,2.0,1330,6000,1.0,0,0,4,1,630,700,115,115
11-2014,640000.0,5,2.5,3220,4759,2.0,0,0,3,1,3220,0,12,12
04-2015,564450.0,3,2.5,2710,6174,2.0,0,0,3,1,2710,0,17,17
03-2015,286000.0,3,2.5,1680,4226,2.0,0,0,3,1,1680,0,12,12
02-2015,531800.0,3,2.5,1930,5344,2.0,0,0,3,1,1930,0,11,11
10-2014,502000.0,4,2.25,2140,10943,1.0,0,0,3,1,1550,590,38,38
10-2014,450000.0,3,1.0,1350,10000,1.0,0,0,4,1,1350,0,61,61
10-2014,526000.0,3,1.0,1320,5250,1.5,0,0,5,1,1320,0,102,102
01-2015,335000.0,3,1.75,2100,8298,1.0,0,0,4,1,1230,870,63,63
12-2014,187250.0,2,1.0,710,14700,1.0,0,0,5,1,710,0,89,89
08-2014,735000.0,3,2.25,2350,6000,1.0,0,0,5,1,1020,1330,67,67
02-2015,425000.0,3,1.0,1180,8400,1.0,0,0,3,1,1180,0,64,64
08-2014,305000.0,3,2.0,1490,7697,1.0,0,0,3,1,1490,0,21,21
04-2015,212000.0,3,1.0,1000,9450,1.0,0,0,3,1,1000,0,53,53
09-2014,298950.0,5,2.25,2300,11505,1.0,0,0,3,1,1300,1000,52,52
03-2015,525000.0,3,1.75,1330,8136,1.0,0,0,4,1,1330,0,38,38
05-2014,707000.0,4,3.25,3200,7081,2.0,0,0,3,1,3200,0,11,11
07-2014,420000.0,4,2.5,2030,8100,1.0,0,0,3,1,1150,880,42,42
08-2014,620000.0,3,1.75,1670,9900,1.0,0,0,4,1,1670,0,58,58
02-2015,275000.0,4,2.0,1440,10920,1.0,0,0,3,1,1440,0,72,72
05-2014,197000.0,3,1.75,1690,7735,1.0,0,0,4,1,1060,630,39,39
05-2015,265000.0,3,1.75,1420,8126,1.0,0,0,3,1,1420,0,24,24
11-2014,297000.0,4,1.75,1790,5341,1.0,0,0,4,1,1050,740,64,64
08-2014,207500.0,3,1.75,1320,12528,1.0,0,0,4,1,1320,0,45,45
08-2014,410000.0,3,2.5,1509,1418,3.0,0,0,3,1,1509,0,1,1
10-2014,268000.0,3,2.0,1610,8416,1.0,0,0,3,1,1610,0,21,21
08-2014,417500.0,3,1.0,1160,7491,1.0,0,0,4,1,1160,0,98,98
08-2014,760000.0,4,2.25,2500,8500,2.0,0,0,4,1,2500,0,36,36
07-2014,499000.0,3,2.5,1540,1326,3.0,0,0,3,1,1390,150,20,20
06-2014,620000.0,4,2.5,1910,7683,2.0,0,0,3,1,1910,0,28,28
07-2014,315000.0,3,2.5,2340,6837,2.0,0,0,3,1,2340,0,23,23
04-2015,624950.0,3,2.5,2060,4730,2.0,0,0,4,1,2060,0,21,21
04-2015,525000.0,3,2.25,1960,12350,1.0,0,0,4,1,1960,0,54,54
08-2014,300000.0,2,1.5,1150,3927,2.0,0,0,3,1,1150,0,33,33
03-2015,299900.0,4,2.75,2330,7200,1.0,0,0,4,1,1560,770,38,38
06-2014,299000.0,3,2.5,2210,10119,1.0,0,0,4,1,1450,760,49,49
06-2014,265000.0,4,1.75,1900,10588,1.0,0,0,5,1,1900,0,57,57
05-2014,124740.0,3,1.0,1340,15600,1.0,0,0,4,1,1340,0,37,37
02-2015,219000.0,4,1.0,1370,5339,1.5,0,0,4,1,1370,0,67,67
04-2015,569950.0,5,1.0,1420,6250,1.5,0,0,4,1,1420,0,89,89
08-2014,680000.0,3,2.25,1820,8316,1.0,0,0,5,1,1320,500,55,55
06-2014,300000.0,3,1.0,910,7700,1.0,0,0,4,1,910,0,44,44
03-2015,629950.0,3,2.5,1680,1683,2.0,0,0,3,1,1120,560,1,1
12-2014,349900.0,2,1.75,1550,9230,1.0,0,0,3,1,970,580,46,46
08-2014,690000.0,4,2.5,2780,6235,2.0,0,0,3,1,2780,0,14,14
08-2014,640000.0,3,3.5,2480,10800,2.0,0,0,3,1,2480,0,17,17
04-2015,387500.0,4,1.0,1370,7140,2.0,0,0,3,1,1370,0,73,73
04-2015,401750.0,2,1.5,1070,1236,2.0,0,0,3,1,1000,70,10,10
08-2014,254950.0,4,2.0,2180,8800,1.0,0,0,5,1,1170,1010,38,38
05-2014,552000.0,3,1.0,1430,5000,1.0,0,0,4,1,1080,350,96,96
09-2014,506500.0,4,2.5,1890,7200,1.0,0,0,4,1,1500,390,37,37
05-2014,500000.0,3,2.25,1760,4539,2.0,0,0,3,1,1760,0,27,27
07-2014,280000.0,4,2.75,2230,10160,1.0,0,0,3,1,1400,830,47,47
03-2015,308000.0,3,1.75,1630,11475,1.0,0,0,4,1,1330,300,36,36
02-2015,613500.0,3,2.5,2350,7035,2.0,0,0,3,1,2350,0,26,26
07-2014,255000.0,3,1.75,1550,9720,1.0,0,0,3,1,1050,500,39,39
10-2014,450000.0,3,1.75,1740,6800,1.5,0,0,4,1,1740,0,66,66
05-2015,279000.0,4,1.75,1840,7275,1.0,0,0,3,1,1090,750,39,39
01-2015,625000.0,3,2.5,2010,3200,2.0,0,0,3,1,2010,0,6,6
05-2014,274950.0,3,1.75,1670,7415,1.0,0,0,3,1,1320,350,28,28
10-2014,423000.0,3,1.75,1820,6038,1.0,0,0,4,1,1040,780,63,63
03-2015,305000.0,4,1.75,2370,10140,1.0,0,0,3,1,1460,910,47,47
09-2014,232000.0,3,1.75,1290,6604,1.0,0,0,3,1,1290,0,31,31
11-2014,250000.0,4,3.0,1800,2500,2.0,0,0,3,1,1800,0,15,15
02-2015,220000.0,3,1.75,1230,8917,1.0,0,0,4,1,1230,0,49,49
08-2014,435000.0,3,2.0,1380,2500,1.0,0,0,3,1,750,630,29,29
06-2014,350000.0,2,1.0,740,7680,1.0,0,0,4,1,740,0,93,93
08-2014,206325.0,5,2.5,1720,10202,1.5,0,0,3,1,1720,0,45,45
02-2015,339000.0,5,2.5,1720,10202,1.5,0,0,3,1,1720,0,45,45
03-2015,399000.0,4,2.5,2100,7355,1.0,0,0,5,1,2100,0,46,46
02-2015,529000.0,2,1.0,1210,7667,1.0,0,0,3,1,900,310,65,65
03-2015,640000.0,4,2.5,2210,7722,2.0,0,0,3,1,2210,0,16,16
11-2014,735000.0,4,2.5,2470,2550,3.0,0,0,3,1,2470,0,11,11
08-2014,380000.0,4,2.5,2270,11500,1.0,0,0,3,1,1540,730,48,48
02-2015,624900.0,4,2.5,2270,11500,1.0,0,0,3,1,1540,730,48,48
11-2014,379770.0,3,2.5,1470,1779,2.0,0,0,3,1,1160,310,10,10
12-2014,340000.0,3,1.75,1280,16200,1.0,0,0,3,1,1030,250,39,39
01-2015,515500.0,4,2.75,2830,8126,2.0,0,0,3,1,2830,0,10,10
11-2014,600000.0,4,2.25,1970,7125,1.5,0,0,3,1,1500,470,107,107
12-2014,364000.0,4,1.0,1020,11383,1.5,0,0,5,1,1020,0,68,68
06-2014,440000.0,4,2.5,2250,7526,2.0,0,0,3,1,2250,0,26,26
05-2014,285000.0,2,1.0,800,6240,1.0,0,0,3,1,800,0,61,61
04-2015,669000.0,3,1.0,1560,4500,1.5,0,0,5,1,1560,0,100,100
07-2014,475000.0,4,2.0,2100,13468,1.0,0,0,5,1,1050,1050,53,53
05-2015,747000.0,2,1.0,990,4000,1.0,0,0,4,1,990,0,104,104
01-2015,317000.0,3,1.5,1060,5750,1.0,0,0,2,1,1060,0,34,34
08-2014,390000.0,2,1.0,1270,8164,1.0,0,0,4,1,1270,0,74,74
04-2015,1070000.0,4,2.5,2740,5000,2.0,0,0,3,1,2740,0,3,3
03-2015,580000.0,3,1.75,1970,5100,1.0,0,0,3,1,1130,840,107,50
11-2014,518000.0,4,2.5,2070,10244,1.0,0,0,3,1,1370,700,46,46
12-2014,147500.0,3,1.75,1010,6552,1.0,0,0,3,1,1010,0,46,46
04-2015,555000.0,4,2.25,2220,8125,1.0,0,0,4,1,1450,770,50,50
06-2014,427500.0,2,2.0,1090,934,3.0,0,0,3,1,1090,0,7,7
07-2014,265950.0,3,2.5,1490,3840,2.0,0,0,3,1,1490,0,13,13
12-2014,247500.0,2,1.0,700,6046,1.0,0,0,3,1,700,0,65,65
05-2014,244000.0,4,1.0,1450,8960,1.0,0,0,3,1,1450,0,72,72
03-2015,578550.0,3,2.5,2120,6602,2.0,0,0,4,1,2120,0,26,26
06-2014,451000.0,4,2.5,1670,3315,2.0,0,0,3,1,1670,0,10,10
08-2014,489000.0,2,1.75,1810,4220,2.0,0,0,3,1,1810,0,11,11
03-2015,475000.0,3,3.0,2540,18900,1.0,0,0,3,1,1580,960,37,37
05-2014,485000.0,3,2.0,1420,4080,1.5,0,0,3,1,1420,0,110,2
01-2015,379000.0,4,2.5,2570,10155,2.0,0,0,3,1,2570,0,21,21
03-2015,739000.0,3,1.75,2050,5160,1.5,0,0,4,1,1300,750,89,89
11-2014,189950.0,3,1.0,920,6460,1.0,0,0,5,1,920,0,46,46
12-2014,637500.0,4,3.0,2320,4468,2.0,0,0,3,1,2160,160,16,16
12-2014,209950.0,3,1.0,1660,8800,1.0,0,0,4,1,960,700,52,52
02-2015,460000.0,3,1.0,1130,7000,1.0,0,0,3,1,830,300,71,71
10-2014,543500.0,4,2.5,2550,5835,2.0,0,0,3,1,2550,0,17,17
06-2014,376000.0,4,2.75,2420,5773,2.0,0,0,3,1,2420,0,10,10
10-2014,430000.0,3,2.25,1470,1703,2.0,0,0,3,1,1470,0,10,10
04-2015,815000.0,3,1.5,1940,3570,2.0,0,0,4,1,1740,200,99,99
05-2014,455600.0,3,2.5,2420,8252,2.0,0,0,3,1,2420,0,17,17
05-2014,270000.0,3,1.0,1010,9514,1.0,0,0,3,1,1010,0,46,46
07-2014,525000.0,2,1.5,1340,3600,1.5,0,0,3,1,1340,0,112,112
05-2014,242000.0,3,1.75,1310,9645,1.0,0,0,3,1,1310,0,36,36
04-2015,475000.0,3,2.75,1890,3938,2.0,0,0,3,1,1890,0,16,16
11-2014,370000.0,4,3.0,2580,5511,2.0,0,0,3,1,2580,0,16,16
05-2014,160000.0,2,1.0,1040,13100,1.0,0,0,5,1,1040,0,103,103
09-2014,520000.0,4,3.0,2190,5085,2.0,0,0,4,1,2190,0,23,23
07-2014,725000.0,3,1.75,1530,4000,2.0,0,0,3,1,1530,0,30,30
10-2014,335000.0,4,1.0,1480,6500,1.5,0,0,4,1,1480,0,101,101
05-2015,425000.0,3,2.75,3370,13929,2.0,0,0,3,1,2650,720,29,29
03-2015,420000.0,5,2.5,2100,14395,1.0,0,0,3,1,1140,960,32,32
09-2014,435000.0,2,1.0,2240,7200,1.0,0,0,4,1,1120,1120,75,75
07-2014,438000.0,3,2.5,1650,3031,2.0,0,0,3,1,1650,0,12,12
06-2014,725000.0,4,2.75,2630,7505,2.0,0,0,3,1,2630,0,21,21
05-2014,840000.0,4,1.75,2330,4000,2.0,0,0,5,1,1300,1030,91,91
07-2014,425500.0,3,2.5,1970,2752,2.0,0,0,3,1,1970,0,37,37
05-2014,398000.0,2,1.0,590,10945,1.5,0,0,3,1,590,0,32,32
06-2014,418500.0,3,2.5,2060,4399,2.0,0,0,3,1,2060,0,8,8
12-2014,826000.0,3,1.5,1890,5000,1.5,0,0,3,1,1890,0,86,86
01-2015,286000.0,4,1.75,2190,8400,2.0,0,0,2,1,2190,0,37,37
10-2014,421200.0,3,2.5,1440,3060,2.0,0,0,3,1,1440,0,12,12
07-2014,390000.0,3,3.0,2480,14141,1.0,0,0,3,1,1500,980,21,21
09-2014,739000.0,4,2.5,2780,6737,2.0,0,0,3,1,2780,0,13,13
07-2014,499900.0,4,3.0,2180,12196,2.0,0,0,4,1,2180,0,47,47
12-2014,670000.0,3,2.25,3340,13805,1.0,0,0,3,1,3340,0,65,23
10-2014,842500.0,3,2.25,2560,3996,1.5,0,0,3,1,2150,410,105,105
03-2015,334000.0,2,1.0,900,1818,2.0,0,0,4,1,900,0,70,70
08-2014,179900.0,3,1.0,1010,9920,1.0,0,0,3,1,1010,0,38,38
11-2014,563000.0,3,2.0,1580,5289,1.0,0,0,3,1,870,710,75,75
03-2015,310000.0,3,2.5,1890,6300,2.0,0,0,3,1,1890,0,12,12
08-2014,335000.0,4,2.25,2160,8817,1.0,0,0,3,1,1460,700,50,50
02-2015,499950.0,4,2.25,2160,8817,1.0,0,0,3,1,1460,700,50,50
07-2014,658500.0,2,1.0,1410,5101,1.5,0,0,3,1,1410,0,88,88
10-2014,297000.0,2,1.5,1430,1650,3.0,0,0,3,1,1430,0,16,16
05-2014,252500.0,3,1.0,1030,6127,1.0,0,0,3,1,880,150,68,68
06-2014,330000.0,3,2.5,1070,1155,2.0,0,0,3,1,720,350,10,10
02-2015,525000.0,3,2.5,2320,9610,1.0,0,0,3,1,1730,590,25,25
08-2014,365000.0,2,1.75,1270,7500,1.0,0,0,4,1,1270,0,33,33
11-2014,179950.0,3,1.0,920,4875,1.0,0,0,5,1,920,0,46,46
04-2015,331000.0,4,3.0,2483,5701,2.0,0,0,3,1,2483,0,10,10
06-2014,780000.0,3,2.25,2140,3000,2.0,0,0,3,1,2140,0,110,9
05-2015,855000.0,3,1.75,1900,4000,1.0,0,0,3,1,1300,600,50,50
10-2014,225000.0,3,2.25,1650,7739,1.0,0,0,3,1,1290,360,29,29
07-2014,199000.0,3,1.0,1510,9100,1.0,0,0,3,1,1510,0,49,49
05-2014,805000.0,3,2.0,2710,4500,1.5,0,0,4,1,1880,830,86,86
09-2014,347000.0,3,1.0,940,9198,1.0,0,0,3,1,940,0,47,47
06-2014,390000.0,3,2.25,1600,10240,1.0,0,0,3,1,1090,510,36,36
11-2014,436000.0,4,2.5,2640,3899,2.0,0,0,3,1,2640,0,15,15
07-2014,557000.0,3,2.5,1630,1587,3.0,0,0,3,1,1630,0,11,11
04-2015,135000.0,3,1.0,830,9600,1.0,0,0,3,1,830,0,56,56
03-2015,425000.0,3,2.5,1800,14036,2.0,0,0,3,1,1800,0,22,22
04-2015,648752.0,3,2.25,2060,9953,1.0,0,0,5,1,1070,990,51,51
03-2015,630100.0,4,2.75,1910,11356,1.0,0,0,5,1,1160,750,38,38
08-2014,269000.0,3,1.5,1320,2625,2.0,0,0,3,1,1320,0,29,29
